"","show","Aggregated","pathway","gs_number","gs_description","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","","Adhesion","GOBP_CELL_CELL_ADHESION","GO:0098609","The attachment of one cell to another cell via adhesion molecules. [GOC:dos]","0.336387434554974","0.928098491574011","0.0776798560117236","-0.219475397077785","-1.05169076982862","257","c(""ABAT"", ""ZDHHC2"", ""TMEM47"", ""LEF1"", ""RDX"", ""CD164"", ""FOXJ1"", ""RC3H2"", ""DSCAM"", ""EFNA5"", ""PRNP"", ""RAB10"", ""KIFAP3"", ""NRXN3"", ""NDFIP1"", ""CDH18"", ""CDH2"", ""NRXN1"", ""PCDH7"", ""RPS3"", ""NCAM2"", ""CDH13"", ""TENM2"", ""CLDN1"", ""PDE5A"", ""ROBO2"", ""ITGA8"", ""TENM3"", ""LAMB1"", ""CLDN2"", ""NLGN1"", ""PDLIM5"", ""NCK2"", ""SYNJ2BP"", ""MSN"", ""PTPRD"", ""DLG2"", ""PCDH9"", ""DSP"", ""VEZT"", ""PRKAR1A"", ""YTHDF2"", ""ADGRL3"", ""PTPRM"", ""FLNA"", ""SOX9"", ""PKP2"", ""VMP1"", ""CTNND2"", ""PTK2"", ""CDHR3"", ""TWSG1"", ""HSPD1"", ""TGFB2"")"
"2","","Adhesion","GOBP_LEUKOCYTE_CELL_CELL_ADHESION","GO:0007159","The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators]","0.783699059561129","0.994135081910849","0.0791316651768349","0.189629323980317","0.860331223441179","86","c(""SLC7A1"", ""AMBRA1"", ""MAD1L1"", ""AP3D1"", ""ZMIZ1"", ""TGFBR2"", ""ADTRP"", ""ASS1"", ""ZBTB16"", ""BCL6"", ""TNFRSF14"", ""CD46"", ""MAP3K8"", ""MIA3"", ""B2M"", ""DOCK8"", ""DLG1"", ""ITPKB"", ""BMP4"", ""CBFB"", ""SMAD7"")"
"3","","Adhesion","GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","GO:0045785","Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]","0.122866894197952","0.883437918970592","0.237793834423688","0.243783856382399","1.1845051667998","128","c(""SLC7A1"", ""AMBRA1"", ""SMAD3"", ""CCDC80"", ""AP3D1"", ""DOCK1"", ""ZMIZ1"", ""AFDN"", ""ZFHX3"", ""ABL1"", ""FLOT1"", ""VEGFA"", ""EPB41L5"", ""TGFBR2"", ""PRKCE"", ""ARPC2"", ""EMP2"", ""CALR"", ""ZBTB16"", ""BCL6"", ""PRKD2"", ""TNFRSF14"", ""CD46"", ""MAP3K8"", ""GCNT2"", ""B2M"", ""JUP"", ""DOCK8"", ""ITPKB"", ""ARHGEF7"", ""TRIOBP"", ""LIMS1"", ""CBFB"", ""RIN2"", ""SMAD7"")"
"4","","Adhesion","GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION","GO:0022409","Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete]","0.154078549848943","0.897745322524084","0.197822021315103","0.286394807349512","1.21403473856317","62","c(""SLC7A1"", ""AMBRA1"", ""AP3D1"", ""ZMIZ1"", ""AFDN"", ""FLOT1"", ""TGFBR2"", ""ZBTB16"", ""BCL6"", ""TNFRSF14"", ""CD46"", ""MAP3K8"", ""GCNT2"", ""B2M"", ""DOCK8"", ""ITPKB"", ""CBFB"", ""SMAD7"", ""DMTN"")"
"5","","Adhesion","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","GO:1903039","Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]","0.130081300813008","0.885316637759634","0.204294756516886","0.311250761276178","1.25202381749261","47","c(""SLC7A1"", ""AMBRA1"", ""AP3D1"", ""ZMIZ1"", ""TGFBR2"", ""ZBTB16"", ""BCL6"", ""TNFRSF14"", ""CD46"", ""MAP3K8"", ""B2M"", ""DOCK8"", ""ITPKB"", ""CBFB"")"
"6","","Adhesion","GOBP_REGULATION_OF_CELL_ADHESION","GO:0030155","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]","0.743758212877792","0.994135081910849","0.0400031517498194","-0.185621497783383","-0.887808240041058","245","c(""ABAT"", ""ZDHHC2"", ""LEF1"", ""TGFBI"", ""RDX"", ""CD164"", ""FOXJ1"", ""NRP1"", ""RC3H2"", ""DSCAM"", ""EFNA5"", ""PRNP"", ""KIFAP3"", ""PIK3R1"", ""NDFIP1"", ""PTEN"", ""RPS3"", ""CDH13"", ""PPP1CB"", ""PDE5A"", ""WDPCP"", ""PTPRJ"", ""TENM3"", ""CDC42"", ""LMO7"", ""NCK2"", ""FAM107A"", ""PEAK1"", ""CARMIL1"", ""SLK"", ""PLEKHA2"", ""STK4"", ""RASA1"", ""LIMCH1"", ""PRKAR1A"", ""IFT74"", ""YTHDF2"", ""PTPRA"", ""HSD17B12"", ""PRLR"", ""PPP3CA"", ""NF1"", ""FLNA"", ""SOX9"", ""SERPINI2"", ""BCAS3"", ""PTK2"", ""TWSG1"", ""HSPD1"", ""TGFB2"", ""RREB1"", ""PRKG1"", ""UTRN"", ""FRMD5"", ""DISC1"", ""RAC1"", 
""EPHA4"", ""RHOA"", ""JAK1"", ""CYTH3"", ""IGFBP2"", ""GPNMB"", ""DENND6A"", ""DOCK5"", ""VCL"", ""NCK1"")"
"7","","Adhesion","GOBP_REGULATION_OF_CELL_CELL_ADHESION","GO:0022407","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]","0.823033707865168","0.994135081910849","0.0383995813369433","-0.190501767351998","-0.827877866346614","118","c(""ABAT"", ""ZDHHC2"", ""LEF1"", ""RDX"", ""FOXJ1"", ""RC3H2"", ""EFNA5"", ""PRNP"", ""KIFAP3"", ""NDFIP1"", ""RPS3"", ""PDE5A"", ""TENM3"")"
"8","","Adhesion","GOCC_ANCHORING_JUNCTION","GO:0070161","A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181]","0.002425212078582","0.282206496416815","0.431707695803346","-0.279993830637591","-1.4004428079446","402","c(""ITGB8"", ""AMOTL2"", ""ADD3"", ""TMEM47"", ""CCND1"", ""RPL7"", ""KCNA5"", ""VAPA"", ""RDX"", ""NRP1"", ""RPS16"", ""EFNA5"", ""RPS3A"", ""RAB10"", ""PIK3R1"", ""DDR2"", ""RPL3"", ""RPL6"", ""NCKAP1"", ""CDH18"", ""EPB41L2"", ""CDH2"", ""SVIL"", ""ACTR3"", ""RPL22"", ""RPL23"", ""PTPRK"", ""RPLP1"", ""RPL27"", ""RPS17"", ""USP53"", ""RPS3"", ""CDH13"", ""GDI2"", ""RPL8"", ""CLDN1"", ""RPS14"", ""SIRT2"", ""PPP1CB"", ""RPS2"", ""YWHAZ"", ""ITGA8"", ""KLHL24"", ""PTPRJ"", ""YWHAG"", ""ARHGAP26"", ""MAGI2"", ""FLRT2"", ""CLDN2"", ""CDC42"", ""PDLIM5"", ""LMO7"", ""ARHGAP24"", ""AFAP1"", ""CYFIP1"", ""RPL31"", 
""FAM107A"", ""MTDH"", ""CLIC4"", ""MSN"", ""PEAK1"", ""PCBP2"", ""STX16"", ""RPS29"", ""RAB21"", ""PARD3B"", ""RPLP2"", ""LMLN"", ""ARPC3"", ""SORBS3"", ""PCDH9"", ""PARK7"", ""DSP"", ""YWHAB"", ""VEZT"", ""RPL19"", ""PABPC1"", ""PTPRA"", ""ADGRL3"", ""CD59"", ""PACSIN2"", ""PPP3CA"", ""EPB41L3"", ""PAK2"", ""PTPRM"", ""PDCD6IP"", ""FLNA"", ""TNS1"", ""MAPK15"", ""PKP2"", ""DMD"", ""CTNND2"", ""AHNAK"", ""PTK2"", ""SDCBP"", ""CDHR3"", ""RPS9"", ""LIN7C"", ""HSPA1A"", ""RPL7A"", ""RALA"", ""RAP1B"", ""MAP2K1"", ""SNAP23"", ""EVL"", ""DCTN4"", ""PRKAR2A"", ""ANK2"", ""FRMD5"", ""SCARB2"", ""SAV1"", ""FOCAD"", 
""EZR"", ""RAC1"", ""SHROOM3"", ""EPHA4"", ""RHOA"", ""MPDZ"", ""DNMBP"", ""JAK1"", ""CYTH3"", ""RPL18"", ""ARHGAP17"", ""VCL"", ""NCK1"", ""RPS18"", ""APC"", ""GJA1"", ""SDCCAG8"", ""RRAS2"", ""CDC42BPA"", ""RPL5"", ""RPL9"", ""SORBS2"", ""LIMD1"")"
"9","","Adhesion","GOCC_CELL_SUBSTRATE_JUNCTION","GO:0030055","A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]","0.0297150468332721","0.740946622336137","0.352487857583619","-0.278231003317457","-1.33138226893038","248","c(""ITGB8"", ""RPL7"", ""RDX"", ""NRP1"", ""RPS16"", ""RPS3A"", ""RAB10"", ""DDR2"", ""RPL3"", ""RPL6"", ""NCKAP1"", ""EPB41L2"", ""CDH2"", ""SVIL"", ""ACTR3"", ""RPL22"", ""RPL23"", ""RPLP1"", ""RPL27"", ""RPS17"", ""RPS3"", ""CDH13"", ""GDI2"", ""RPL8"", ""RPS14"", ""PPP1CB"", ""RPS2"", ""YWHAZ"", ""ITGA8"", ""YWHAG"", ""ARHGAP26"", ""FLRT2"", ""CDC42"", ""LMO7"", ""ARHGAP24"", ""AFAP1"", ""CYFIP1"", ""RPL31"", ""FAM107A"", ""MSN"", ""PEAK1"", ""PCBP2"", ""STX16"", ""RPS29"", ""RAB21"", ""RPLP2"", ""LMLN"", ""ARPC3"", ""SORBS3"", ""YWHAB"", ""RPL19"", ""PABPC1"", ""PTPRA"", ""CD59"", ""PACSIN2"", ""PDCD6IP"", 
""FLNA"", ""TNS1"", ""DMD"", ""AHNAK"", ""PTK2"", ""SDCBP"", ""RPS9"", ""HSPA1A"", ""RPL7A"", ""RALA"", ""MAP2K1"", ""SNAP23"", ""EVL"", ""DCTN4"", ""PRKAR2A"", ""SCARB2"", ""FOCAD"", ""EZR"", ""RAC1"", ""RHOA"", ""JAK1"", ""RPL18"", ""VCL"", ""RPS18"", ""GJA1"", ""RRAS2"", ""RPL5"", ""RPL9"", ""SORBS2"", ""LIMD1"")"
"10","","Adhesion","GOCC_CELL_SURFACE","GO:0009986","The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]","0.571428571428571","0.976842105263158","0.11146266692298","0.1882751503615","0.957556145673107","181","c(""HM13"", ""LRRC8A"", ""KCNE1"", ""INSR"", ""HLA-C"", ""IL1R1"", ""FLOT1"", ""ENO2"", ""HSPA5"", ""DIP2A"", ""KLRD1"", ""NECTIN2"", ""PDIA4"", ""FCGRT"", ""TLN1"", ""VEGFA"", ""TGFBR2"", ""NLGN4Y"", ""ADTRP"", ""LRPAP1"", ""EMP2"", ""CALR"", ""SLC11A2"", ""TNFRSF1A"", ""CLSTN1"", ""PDGFRB"", ""LRP8"", ""OSMR"", ""ANTXR1"", ""ABCA7"", ""ABCA1"", ""TNFRSF14"", ""PLXNB2"", ""CD46"", ""ATP5F1A"", ""F3"", ""ANXA5"", ""DSCAML1"", ""B2M"", ""TNFRSF10B"", ""RER1"", ""ALCAM"", ""SPARC"", ""NEO1"", ""PDIA3"", ""DSG2"", ""FZD6"", ""NPTN"", ""EGFR"", ""KCNH5"", ""PDGFRA"", ""NOTCH2"", ""ERP44"", ""MET"", ""ANO6"", 
""HEG1"", ""ADAM17"", ""IGF2R"", ""MPZL1"", ""BTN2A2"", ""PCSK6"", ""RAMP1"", ""SFRP1"", ""APP"", ""MYO18A"")"
